sku_id,supplier_id,cost_price
2489,10,33.41
2489,3,34.6
2490,12,25.94
2490,1,24.1
2491,12,20.54
2492,15,105.44
2492,17,112.51
2493,12,6.92
2493,16,6.84
2494,7,39.11
2495,13,25.94
2495,1,27.69
2496,13,57.67
2497,18,69.74
2498,5,10.57
2499,9,43.19
2499,7,43.08
2500,7,19.1
2501,7,37.08
2502,8,46.47
2503,16,32.19
2504,10,69.34
2504,5,66.84
2505,12,152.3
2506,12,16.86
2507,14,16.53
2508,9,100.24
2509,5,13.72
2509,16,13.87
2510,12,143.7
2510,13,142.94
2511,13,15.89
2512,18,119.58
2513,10,15.63
2513,18,15.35
2514,5,81.3
2515,5,38.44
2516,4,102.82
2516,5,101.22
2517,8,92.71
2517,2,88.21
2518,1,75.48
2518,5,75.49
2519,9,100.22
2520,16,197.84
2520,12,212.32
2521,13,47.46
2522,14,31.93
2523,9,83.58
2524,15,162.17
2525,3,62.25
2526,17,47.45
2527,16,153.88
2527,14,142.12
2528,5,75.0
2529,15,36.73
2530,4,64.08
2531,5,212.54
2532,17,108.73
2533,11,105.41
2534,17,138.35
2535,1,76.99
2536,2,206.09
2536,13,204.27
2537,2,149.07
2537,8,143.45
2538,8,146.43
2539,15,51.09
2539,2,52.11
2540,9,229.93
2541,8,117.88
2541,11,112.98
2542,4,183.24
2543,1,49.79
2543,10,52.13
2544,9,135.16
2545,15,179.34
2545,6,191.48
2546,9,45.03
2547,1,5.57
2548,4,100.52
2548,12,109.35
2549,3,141.12
2549,11,144.12
2550,9,144.9
2550,2,146.69
2551,15,168.32
2552,10,146.72
2553,16,53.09
2554,9,53.91
2555,15,21.91
2556,5,191.91
2556,16,197.13
2557,1,131.6
2557,7,133.82
2558,1,74.61
2558,14,72.28
2559,14,22.52
2560,4,107.3
2561,15,215.23
2562,7,32.52
2563,17,164.75
2564,9,158.68
2565,11,151.92
2565,1,161.07
2566,18,108.03
2567,18,43.89
2568,6,44.25
2569,13,384.03
2570,18,343.58
2571,11,144.63
2572,12,154.36
2573,4,88.68
2574,15,208.56
2575,13,126.74
2576,4,153.56
2577,10,185.06
2578,17,45.58
2579,6,38.3
2580,18,93.93
2580,3,94.21
2581,14,82.75
2581,13,79.89
2582,14,131.51
2582,5,132.84
2583,9,143.23
2584,16,176.98
2584,10,175.57
2585,10,50.56
2586,3,50.34
2586,10,47.19
2587,1,143.5
2588,13,170.55
2589,1,93.29
2589,5,91.11
2590,5,177.84
2590,4,178.29
2591,14,7.09
2592,15,22.57
2592,12,22.64
2593,5,28.92
2594,5,29.71
2595,7,72.33
2595,5,67.61
2596,11,31.1
2597,1,17.54
2597,12,18.55
2598,15,96.63
2599,7,41.52
2600,15,25.7
2600,11,25.95
2601,18,13.34
2602,8,11.09
2602,17,11.44
2603,12,43.55
2604,2,27.99
2604,14,27.64
2605,13,19.55
2606,4,51.51
2607,14,8.23
2608,5,90.59
2609,17,52.51
2610,17,14.41
2611,6,35.19
2612,5,13.06
2613,14,47.93
2614,7,46.37
2614,16,45.99
2615,10,15.04
2616,9,44.97
2617,8,15.44
2618,2,17.97
2619,8,36.73
2620,13,19.15
2621,14,18.5
2622,5,105.91
2623,10,71.39
2624,6,22.47
2625,3,11.94
2625,4,12.15
2626,17,17.7
2626,4,18.93
2627,3,16.52
2628,15,66.39
2629,7,22.4
2630,14,68.1
2631,16,46.36
2632,8,42.6
2632,6,42.94
2633,8,26.25
2634,10,68.21
2634,12,67.36
2635,3,39.62
2635,12,39.97
2636,13,35.21
2637,16,34.34
2637,12,33.39
2638,12,32.03
2639,1,103.85
2639,15,101.63
2640,1,86.89
2641,14,14.94
2642,1,33.8
2643,13,28.64
2643,14,29.52
2644,4,43.1
2644,18,46.09
2645,9,57.37
2646,17,22.0
2647,17,107.96
2648,5,19.11
2648,6,19.71
2649,2,19.97
2650,7,53.65
2650,10,49.92
2651,15,17.76
2651,5,17.93
2652,16,20.98
2652,14,21.92
2653,14,127.85
2653,4,126.45
2654,14,66.65
2655,16,32.84
2655,15,30.99
2656,7,18.72
2657,10,44.71
2657,9,41.52
2658,3,45.03
2659,15,27.66
2660,3,30.29
2660,16,29.94
2661,17,36.92
2662,8,35.43
2663,6,85.03
2663,14,86.97
2664,10,80.64
2665,8,20.71
2666,17,21.03
2667,16,32.96
2668,16,98.46
2669,18,43.04
2670,8,56.69
2671,7,9.75
2672,12,49.05
2672,5,46.81
2673,4,21.15
2674,6,18.33
2675,2,41.78
2676,2,66.77
2677,13,68.04
2678,13,44.02
2678,7,41.1
2679,7,26.75
2680,6,76.53
2681,14,18.81
2681,17,18.43
2682,1,11.16
2683,4,42.3
2684,8,36.49
2685,10,38.0
2686,6,16.75
2687,15,41.07
2687,2,41.24
2688,7,21.67
2689,15,87.52
2690,11,45.82
2691,16,38.41
2692,7,32.6
2693,11,196.8
2693,4,186.14
2694,16,82.01
2695,12,7.53
2696,16,19.8
2696,1,19.15
2697,9,13.11
2698,15,20.45
2699,15,16.89
2699,8,18.26
2700,10,17.61
2701,17,26.91
2702,13,19.36
2703,9,25.14
2703,16,26.46
2704,2,20.28
2705,18,109.82
2706,2,18.24
2706,10,18.64
2707,4,15.39
2708,5,50.07
2709,14,5.57
2710,14,15.9
2711,18,30.96
2712,4,42.39
2713,11,21.14
2713,8,21.92
2714,13,15.11
2715,15,41.64
2716,4,18.95
2717,14,7.07
2717,17,6.67
2718,8,7.8
2719,4,10.31
2720,3,13.71
2721,9,26.14
2722,1,55.09
2723,7,10.08
2723,13,10.31
2724,12,16.17
2725,17,32.05
2725,4,30.24
2726,6,41.19
2726,13,38.36
2727,1,16.52
2727,7,17.59
2728,1,142.86
2729,15,8.77
2730,4,6.2
2731,11,48.61
2731,4,47.2
2732,11,67.52
2733,9,32.83
2734,4,26.65
2734,13,25.36
2735,1,30.88
2736,15,108.63
2736,18,115.1
2737,2,18.34
2737,13,18.61
2738,1,78.23
2739,6,84.64
2740,16,64.65
2740,17,67.6
2741,2,72.59
2742,15,19.94
2743,1,68.1
2743,6,64.09
2744,15,128.88
2745,12,39.1
2746,15,69.54
2746,6,69.63
2747,16,291.23
2747,4,287.84
2748,1,28.53
2749,16,54.98
2750,8,53.03
2750,12,52.4
2751,3,107.73
2752,8,177.81
2752,1,182.78
2753,6,154.88
2753,7,154.57
2754,5,19.22
2755,13,53.06
2755,8,49.04
2756,3,5.96
2757,13,143.53
2758,18,35.1
2759,5,21.49
2760,17,71.91
2761,7,18.19
2762,8,78.09
2763,14,33.13
2763,15,35.49
2764,16,126.16
2765,3,53.14
2766,7,118.44
2767,7,20.34
2768,16,110.31
2769,9,182.53
2770,6,147.12
2771,5,87.59
2771,4,81.66
2772,10,300.44
2772,17,313.22
2773,16,137.86
2774,9,61.8
2775,18,66.49
2775,14,65.82
2776,16,55.12
2777,2,50.94
2777,16,49.25
2778,14,112.56
2779,7,57.86
2779,4,59.87
2780,4,110.87
2781,13,71.11
2781,16,72.55
2782,6,99.36
2782,8,101.75
2783,14,22.3
2784,17,70.3
2785,4,138.04
2786,4,45.11
2787,16,61.82
2788,9,46.19
2789,6,60.18
2790,2,55.24
2791,16,90.27
2791,17,96.25
2792,3,202.23
2792,5,200.87
2793,13,106.23
2794,10,81.93
2795,10,64.14
2796,11,161.28
2797,11,274.01
2798,11,64.15
2799,15,88.42
2800,2,115.41
2801,12,51.19
2802,15,246.87
2803,4,61.2
2804,16,155.49
2805,17,67.55
2805,4,63.1
2806,4,331.78
2806,17,338.29
2807,1,63.57
2807,13,60.77
2808,3,127.0
2809,16,92.46
2809,18,97.75
2810,9,71.84
2811,6,124.64
2812,15,251.51
2813,17,123.27
2814,1,41.62
2815,11,126.96
2816,17,14.15
2817,13,98.17
2818,10,54.85
2819,9,55.22
2819,18,57.33
2820,17,71.59
2821,14,22.83
2821,3,21.7
2822,8,152.08
2823,1,100.55
2824,12,32.94
2825,12,34.81
2826,2,23.75
2827,3,82.11
2827,16,81.21
2828,17,99.73
2829,10,64.17
2830,12,82.08
2830,7,83.41
2831,6,125.72
2832,10,236.66
2833,7,357.33
2833,9,340.54
2834,8,52.22
2834,11,53.29
2835,15,117.76
2835,3,121.81
2836,12,43.12
2836,13,42.08
2837,3,71.85
2837,5,76.56
2838,8,639.73
2839,15,135.7
2840,6,380.4
2841,13,45.74
2842,10,106.08
2842,11,108.17
2843,10,89.48
2844,10,179.51
2845,12,155.47
2846,8,118.0
2847,11,149.64
2847,16,149.5
2848,16,197.61
2848,13,192.26
2849,7,51.29
2849,10,52.16
2850,9,138.37
2851,3,121.89
2852,3,86.53
2853,13,139.19
2854,5,68.68
2854,13,68.68
2855,13,110.38
2856,1,124.34
2856,9,123.16
2857,8,82.72
2858,2,13.92
2859,17,45.24
2860,4,98.57
2860,18,101.43
2861,5,47.59
2862,8,84.11
2863,3,111.87
2863,5,117.02
2864,18,195.24
2864,17,183.47
2865,18,336.23
2866,5,266.64
2867,17,373.15
2868,17,70.06
2869,14,58.32
2869,9,61.44
2870,2,128.19
2871,13,139.71
2872,6,189.55
2872,9,194.46
2873,11,54.29
2873,18,55.27
2874,17,189.55
2875,6,49.94
2875,2,51.15
2876,12,126.27
2876,10,131.65
2877,17,41.37
2878,4,112.26
2878,14,113.41
2879,14,90.15
2880,13,108.34
2881,2,80.84
2882,5,106.87
2883,15,60.41
2884,10,89.02
2884,6,94.23
2885,8,191.81
2886,6,118.29
2887,11,241.13
2888,6,154.04
2888,17,155.58
2889,7,166.56
2890,17,432.65
2891,8,96.3
2891,13,88.02
2892,1,435.76
2893,17,112.89
2894,3,359.12
2894,17,357.1
2895,8,164.11
2895,1,161.58
2896,15,133.14
2897,16,101.57
2898,9,53.1
2899,18,70.62
2900,15,140.96
2901,10,82.22
2902,14,176.69
2903,3,223.92
2904,2,282.29
2905,2,66.71
2906,7,218.79
2907,18,165.6
2908,3,105.27
2909,17,45.64
2910,11,60.93
2911,10,174.98
2912,3,47.58
2912,17,49.21
2913,8,444.85
2914,9,21.06
2915,5,85.63
2916,8,121.22
2917,14,205.9
2917,2,218.2
2918,16,144.19
2919,14,78.88
2920,8,17.88
2921,5,96.61
2922,11,144.07
2923,5,283.21
2924,12,33.64
2925,17,139.42
2926,14,227.11
2927,17,136.65
2928,3,260.02
2929,11,195.63
2930,3,98.64
2931,1,165.54
2931,13,172.07
2932,11,127.49
2933,10,83.15
2934,12,68.41
2935,11,230.1
2936,16,334.61
2937,13,132.25
2937,9,128.96
2938,16,97.61
2939,12,57.29
2940,18,113.18
2941,15,114.62
2942,16,122.82
2943,7,97.34
2944,14,85.55
2945,2,44.43
2946,10,310.22
2947,1,65.57
2948,9,54.8
2949,1,119.36
2950,13,126.45
2950,6,127.46
2951,13,455.96
2952,11,157.63
2953,14,135.49
2953,4,137.98
2954,18,93.77
2955,14,219.12
2955,3,229.25
2956,18,169.98
2957,8,175.06
2958,12,161.47
2959,8,91.6
2960,5,63.59
2960,15,63.56
2961,5,189.54
2962,18,54.76
2963,4,80.81
2964,14,113.95
2965,7,234.08
2966,2,162.92
2966,16,159.67
2967,18,106.02
2967,11,101.87
2968,8,77.0
2969,4,146.02
2970,12,170.34
2970,16,167.87
2971,4,66.7
2971,11,68.7
2972,15,107.74
2973,13,134.92
2974,15,59.97
2975,3,120.01
2976,15,99.15
2976,6,96.45
2977,14,797.62
2978,10,114.54
2979,5,82.48
2980,1,133.19
2980,12,139.22
2981,5,138.93
2982,11,108.26
2983,6,199.11
2983,2,193.63
2984,15,167.73
2985,7,35.71
2986,18,137.83
2987,8,245.48
2987,10,242.45
2988,1,82.67
2988,15,84.42
2989,3,367.6
2990,1,167.91
2990,9,164.13
2991,14,141.16
2992,6,14.03
2993,4,90.46
2994,9,150.94
2995,12,120.22
2995,11,109.63
2996,12,198.02
2996,11,189.2
2997,12,910.32
2997,11,878.36
2998,15,120.01
2999,6,218.45
3000,18,62.72
3000,3,59.21
3001,8,139.7
3002,8,82.74
3003,13,428.0
3004,18,774.74
3004,4,758.32
3005,7,118.53
3006,16,35.51
3007,16,105.45
3008,7,307.98
3008,1,291.69
3009,17,406.18
3010,10,97.94
3011,2,143.98
3012,12,121.05
3013,3,118.49
3013,18,125.32
3014,2,433.87
3015,12,134.89
3016,18,127.43
3017,14,273.17
3018,1,395.38
3019,10,120.19
3020,4,276.8
3021,18,174.97
3021,16,182.59
3022,8,45.99
3023,1,97.26
3024,3,59.54
3024,6,58.97
3025,13,65.63
3026,17,64.13
3026,14,62.54
3027,4,53.14
3027,12,53.48
3028,2,235.13
3029,2,177.1
3029,14,174.95
3030,6,324.99
3030,4,333.26
3031,9,113.88
3032,1,200.02
3033,4,136.63
3034,16,102.49
3035,4,346.31
3036,5,157.77
3037,6,132.56
3037,4,134.24
3038,16,205.45
3039,4,142.8
3040,9,95.46
3041,16,103.29
3042,3,192.48
3042,17,201.67
3043,15,166.29
3044,1,178.16
3045,11,248.17
3046,8,260.54
3047,5,125.78
3048,3,144.05
3048,16,146.14
3049,3,158.4
3050,15,44.76
3050,9,41.9
3051,4,109.79
3052,3,254.4
3053,12,49.79
3053,15,49.33
3054,7,145.5
3054,2,134.47
3055,5,160.57
3056,2,64.64
3057,6,72.58
3058,6,68.05
3059,11,17.68
3060,9,36.45
3061,2,126.39
3062,17,53.44
3062,1,53.39
3063,5,69.58
3063,2,65.84
3064,15,79.89
3065,12,59.22
3065,16,62.81
3066,2,19.29
3066,10,19.16
3067,14,45.46
3068,17,185.16
3069,9,56.56
3070,3,28.79
3070,7,28.56
3071,3,57.12
3072,15,101.01
3072,16,98.86
3073,13,39.83
3074,10,77.64
3075,15,118.33
3076,4,87.95
3077,8,307.96
3078,12,94.46
3078,9,94.17
3079,8,14.79
3080,5,84.13
3081,1,74.66
3082,16,81.76
3083,17,73.58
3084,15,22.83
3085,17,77.8
3086,18,152.24
3087,8,37.09
3087,7,36.86
3088,6,55.43
3089,18,275.49
3089,3,275.86
3090,6,28.68
3090,7,31.18
3091,5,50.36
3092,6,57.99
3092,10,60.45
3093,16,103.7
3094,12,183.13
3095,13,149.88
3096,14,21.16
3097,10,50.04
3098,2,5.78
3098,10,5.65
3099,12,113.94
3100,7,31.05
3100,14,33.22
3101,3,16.87
3102,10,94.72
3103,1,22.79
3103,14,22.64
3104,10,87.41
3105,8,29.5
3106,8,123.28
3107,3,63.21
3108,6,92.13
3109,18,19.89
3110,17,118.98
3111,13,200.69
3111,10,196.19
3112,1,129.44
3112,2,136.62
3113,8,102.31
3114,13,282.48
3115,16,122.59
3116,15,69.37
3116,9,74.67
3117,13,69.46
3117,7,68.33
3118,5,48.75
3118,17,49.14
3119,7,51.55
3119,3,54.91
3120,7,123.7
3121,16,56.21
3122,17,122.61
3122,16,122.48
3123,9,70.21
3124,16,87.23
3125,11,21.36
3126,10,63.85
3127,5,124.45
3128,17,43.76
3129,4,58.82
3130,4,57.59
3131,16,58.84
3132,16,51.19
3133,11,99.74
3133,5,97.8
3134,4,173.11
3134,13,182.32
3135,15,94.14
3136,18,96.03
3137,13,71.18
3138,14,169.95
3139,1,335.55
3140,2,57.07
3141,13,77.97
3142,17,141.67
3143,17,49.72
3144,12,219.86
3145,2,49.76
3146,6,136.94
3146,13,132.54
3147,9,69.96
3147,14,75.54
3148,18,304.19
3149,13,62.13
3149,17,66.07
3150,18,139.83
3151,4,101.53
3152,5,65.03
3153,18,139.44
3153,3,139.31
3154,14,234.06
3154,17,246.26
3155,13,119.34
3156,6,51.3
3157,8,149.28
3158,16,11.38
3158,11,11.63
3159,18,110.57
3160,5,58.11
3161,17,60.52
3162,15,59.03
3163,4,18.53
3164,9,168.84
3164,3,173.8
3165,5,86.81
3166,11,33.88
3167,9,44.02
3167,4,42.67
3168,18,18.47
3169,6,87.88
3169,12,82.91
3170,17,115.77
3170,15,115.66
3171,1,64.26
3172,3,87.0
3173,15,119.59
3173,17,118.58
3174,1,202.79
3175,14,360.28
3176,8,49.74
3176,10,51.35
3177,4,128.18
3178,16,42.84
3179,13,69.85
3180,11,776.06
3180,15,732.41
3181,2,108.75
3181,10,113.82
3182,12,375.75
3183,6,46.34
3184,4,91.72
3185,9,78.48
3186,10,153.67
3186,4,156.84
3187,11,147.19
3188,18,127.04
3188,9,127.16
3189,18,155.53
3190,14,217.37
3191,15,49.66
3192,11,158.54
3193,3,135.32
3193,4,132.0
3194,7,86.69
3195,9,139.03
3196,7,62.26
3197,3,150.93
3198,10,149.3
3199,6,79.45
3200,10,15.7
3200,1,16.42
3201,10,51.38
3201,18,54.13
3202,9,111.41
3203,5,39.11
3203,15,38.74
3204,5,100.71
3204,10,99.84
3205,12,113.69
3206,15,197.47
3207,6,399.13
3208,11,276.92
3209,13,336.24
3210,1,69.57
3210,18,64.42
3211,15,54.44
3212,17,133.38
3213,12,116.17
3214,9,170.91
3214,4,183.22
3215,10,45.41
3216,5,178.5
3216,15,164.76
3217,10,40.69
3217,18,39.24
3218,2,110.28
3218,14,107.29
3219,11,46.1
3220,17,137.97
3221,17,88.51
3221,2,82.45
3222,12,102.05
3222,14,102.25
3223,6,67.72
3224,15,79.53
3225,17,57.01
3226,7,115.58
3227,10,206.66
3228,11,106.09
3229,16,224.82
3230,1,149.29
3230,10,151.48
3231,3,154.02
3231,11,154.43
3232,13,404.48
3233,7,86.6
3233,1,86.9
3234,7,361.09
3235,17,103.7
3235,16,106.29
3236,2,334.29
3237,8,173.37
3238,5,133.84
3239,2,98.74
3240,9,57.59
3240,4,60.21
3241,11,69.56
3242,15,164.16
3243,16,88.14
3244,8,168.1
3245,18,270.95
3246,15,261.91
3247,7,65.77
3247,4,62.19
3248,4,257.22
3248,5,254.45
3249,16,164.78
3249,8,161.2
3250,9,116.91
3251,2,49.3
3252,5,55.46
3252,4,56.55
3253,18,206.67
3254,10,51.65
3255,5,397.13
3256,4,16.24
3257,13,100.27
3258,6,104.0
3258,1,109.95
3259,3,198.83
3259,6,188.32
3260,3,148.56
3261,14,68.56
3261,15,71.58
3262,7,19.46
3263,16,94.71
3264,12,114.48
3265,17,273.44
3265,6,279.8
3266,14,31.01
3266,16,29.69
3267,17,151.61
3267,7,149.67
3268,12,213.35
3268,3,214.06
3269,7,130.16
3270,16,235.22
3271,17,167.86
3272,4,94.88
3273,12,168.29
3274,14,125.24
3275,9,103.3
3275,15,102.73
3276,18,71.4
3277,6,222.71
3278,8,347.11
3278,1,345.6
3279,3,115.02
3280,16,100.18
3280,12,98.37
3281,4,49.36
3282,12,115.3
3282,16,116.94
3283,18,137.08
3283,10,138.58
3284,5,137.18
3285,2,101.45
3286,2,70.25
3287,12,41.27
3288,6,388.61
3289,2,72.05
3290,14,51.0
3291,3,101.86
3292,18,130.97
3293,10,381.98
3294,16,154.81
3295,3,146.88
3296,12,81.65
3297,1,208.53
3298,17,135.68
3298,9,139.51
3299,11,159.62
3300,18,164.13
3300,15,151.05
3301,9,102.02
3302,2,68.24
3302,17,70.53
3303,16,195.31
3304,7,52.45
3305,8,78.73
3305,13,76.88
3306,14,97.37
3307,13,198.18
3308,14,126.71
3308,8,128.74
3309,3,97.01
3310,17,75.7
3311,4,136.27
3312,12,188.09
3313,7,72.36
3314,5,95.25
3315,2,110.3
3316,9,64.24
3317,5,134.86
3318,5,94.54
3319,1,789.88
3319,10,781.4
3320,16,146.26
3321,15,84.88
3322,17,103.75
3323,17,160.65
3324,13,123.54
3325,17,200.49
3326,14,162.49
3327,9,37.49
3328,2,117.43
3329,6,242.37
3330,10,88.22
3330,14,89.22
3331,18,386.0
3332,3,157.19
3333,18,146.5
3334,2,12.12
3334,1,11.88
3335,1,98.47
3335,12,93.79
3336,5,167.6
3337,9,147.44
3337,13,141.96
3338,11,197.85
3338,2,202.29
3339,15,1076.13
3340,17,129.63
3341,15,278.73
3342,16,58.18
3342,15,55.19
3343,2,136.54
3344,2,68.89
3344,15,68.12
3345,3,454.49
3345,9,446.27
3346,5,756.58
3346,18,729.48
3347,13,105.93
3347,15,108.54
3348,14,28.52
3349,11,91.87
3350,15,339.3
3351,10,361.1
3352,4,113.79
3353,9,163.49
3354,3,128.21
3355,8,115.77
3355,4,120.24
3356,1,380.5
3357,7,140.45
3358,17,122.28
3359,15,254.98
3359,1,258.35
3360,1,425.1
3361,4,147.16
3361,7,143.82
3362,17,224.03
3362,6,232.72
3363,18,211.72
3363,17,197.95
3364,14,45.23
3365,10,99.18
3366,7,60.69
3366,16,62.96
3367,15,70.44
3368,10,58.92
3369,13,41.85
3370,11,245.29
3370,10,245.68
3371,15,156.41
3372,16,316.39
3373,15,126.46
3374,3,215.54
3374,5,223.15
3375,3,146.26
3375,16,144.48
3376,12,124.3
3377,8,381.25
3378,15,144.5
3379,3,119.7
3380,2,198.26
3381,2,153.65
3381,18,148.08
3382,5,98.77
3382,6,99.91
3383,8,90.33
3384,12,158.94
3385,16,161.23
3386,13,220.58
3387,12,204.67
3387,15,201.48
3388,17,243.45
3388,18,244.04
3389,10,110.47
3390,3,161.94
3391,1,160.61
3392,15,50.08
3392,1,53.44
3393,9,144.48
3394,6,245.37
3395,6,58.5
3395,17,59.12
3396,1,171.02
3396,9,173.25
3397,3,173.44
3398,8,64.19
3399,7,66.99
3400,9,81.9
3401,6,17.6
3401,13,16.43
3402,2,28.25
3402,11,26.71
3403,13,164.21
3404,13,53.78
3404,18,54.77
3405,16,70.77
3405,9,67.72
3406,4,80.01
3406,14,81.75
3407,12,66.25
3408,18,23.69
3409,18,47.85
3410,2,144.72
3411,3,55.07
3412,7,24.27
3413,17,43.88
3413,13,45.35
3414,12,85.78
3415,6,47.16
3416,13,89.93
3417,2,117.08
3418,18,75.29
3419,13,229.22
3420,4,10.24
3420,2,10.09
3421,11,64.17
3421,15,64.15
3422,5,45.83
3423,1,136.9
3424,1,111.16
3425,5,46.34
3426,16,37.53
3427,2,69.89
3428,16,121.16
3429,13,123.93
3430,6,32.53
3431,12,120.57
3431,3,123.31
3432,2,109.61
3433,17,70.04
3434,16,23.44
3434,8,22.69
3435,5,127.66
3436,8,50.13
3436,1,50.53
3437,6,117.12
3438,14,86.3
3439,11,140.89
3439,4,148.22
3440,12,117.29
3441,15,94.51
3442,2,153.61
3443,1,85.35
3443,11,85.3
3444,1,60.95
3444,7,59.35
3445,8,122.48
3446,7,98.1
3446,14,104.77
3447,12,28.99
3447,18,27.99
3448,17,24.23
3448,8,23.62
3449,5,41.34
3450,15,8.55
3450,10,8.94
3451,7,20.42
3452,12,57.17
3453,10,138.61
3454,9,41.24
3455,1,162.1
3455,9,166.51
3456,18,76.36
3456,14,76.49
3457,4,33.5
3457,9,32.88
3458,2,122.29
3459,10,113.35
3460,3,196.96
3461,1,28.33
3462,3,62.67
3463,11,97.41
3463,3,99.92
3464,10,187.7
3464,17,173.75
3465,17,22.32
3466,4,118.13
3467,10,148.13
3468,3,36.24
3469,8,230.73
3470,3,43.8
3471,17,36.62
3471,7,37.1
3472,10,438.79
3473,12,59.36
3474,8,103.13
3475,2,81.16
3476,10,13.32
3477,16,138.41
3478,17,43.29
3479,5,58.72
3479,11,64.29
3480,16,122.76
3481,18,85.75
3482,8,134.78
3482,4,133.27
3483,5,62.58
3483,15,62.73
3484,5,106.38
3484,10,115.14
3485,11,92.82
3486,14,55.38
3487,10,32.46
3488,8,10.72
3489,12,39.68
3490,8,126.1
3491,14,83.22
3492,4,138.55
3493,18,54.85
3494,11,106.64
3495,10,140.2
3495,5,149.91
3496,9,43.13
3497,8,45.01
3497,13,44.83
3498,14,17.49
3499,18,37.18
3499,7,39.36
3500,12,46.65
3501,12,140.7
3502,13,124.15
3503,3,114.94
3504,15,59.67
3505,5,105.26
3506,8,34.71
3507,16,209.95
3508,15,50.87
3508,7,49.16
3509,17,51.56
3509,14,55.02
3510,9,45.52
3510,16,43.03
3511,12,56.1
3511,16,54.14
3512,11,285.04
3513,1,35.66
3513,8,36.73
3514,8,53.65
3515,16,136.49
3516,1,294.44
3517,16,448.39
3518,16,91.46
3519,18,66.02
3519,5,63.78
3520,5,32.34
3521,5,91.86
3522,17,223.05
3522,7,220.72
3523,11,110.3
3524,17,465.89
3524,3,470.82
3525,6,51.84
3526,12,93.74
3527,8,74.18
3527,3,73.64
3528,6,70.5
3528,13,68.15
3529,3,114.47
3529,2,108.07
3530,8,179.82
3531,1,187.35
3531,4,202.81
3532,11,49.77
3533,17,19.15
3534,6,413.1
3535,13,426.43
3536,13,59.15
3536,14,59.6
3537,4,63.04
3538,10,58.31
3539,9,100.3
3540,16,114.82
3541,3,238.31
3542,5,49.79
3543,7,92.39
3544,15,42.17
3545,10,176.06
3545,15,185.96
3546,13,17.07
3546,5,18.21
3547,11,41.7
3547,3,40.71
3548,17,7.39
3549,7,40.13
3550,18,51.3
3550,6,50.6
3551,12,21.77
3551,3,21.11
3552,13,115.73
3552,3,121.47
3553,9,125.85
3553,18,122.29
3554,18,100.19
3555,5,81.84
3556,15,102.26
3557,4,34.13
3558,6,51.07
3559,14,66.45
3560,7,199.2
3560,6,188.32
3561,15,169.46
3562,10,166.97
3563,5,75.36
3563,1,77.68
3564,18,18.08
3564,12,18.82
3565,14,100.75
3566,3,125.64
3567,6,103.14
3568,5,208.78
3569,15,149.88
3569,11,153.32
3570,16,192.84
3571,1,83.22
3572,12,50.5
3573,8,51.04
3574,16,88.98
3575,3,15.07
3576,15,49.34
3577,16,299.41
3577,15,296.25
3578,1,453.51
3579,1,33.41
3579,15,35.7
3580,16,203.07
3581,8,33.47
3582,3,151.94
3583,9,119.96
3584,1,131.3
3585,14,0.0
3586,9,7.35
3587,17,40.01
3588,10,28.48
3589,5,39.68
3590,13,144.41
3590,14,150.94
3591,4,183.58
3592,8,84.06
3593,5,171.24
3594,1,15.16
3594,17,14.77
3595,17,77.71
3596,7,59.26
3597,7,51.34
3598,10,90.34
3599,3,6.17
3600,5,60.15
3601,10,6.71
3602,13,43.21
3603,4,108.88
3604,7,60.44
3604,3,60.99
3605,9,26.49
3606,4,40.31
3606,18,41.46
3607,5,174.24
3608,3,14.89
3609,9,150.59
3609,12,157.68
3610,13,57.99
3610,8,58.55
3611,16,161.4
3612,9,17.9
3612,12,17.2
3613,7,25.84
3614,7,28.34
3615,8,49.28
3616,14,14.34
3617,17,45.83
3618,4,58.6
3619,1,171.7
3620,17,25.41
3621,14,30.32
3621,18,30.77
3622,14,24.38
3623,6,11.36
3624,10,161.49
3625,6,52.8
3625,7,50.64
3626,4,20.04
3627,7,71.42
3628,9,104.56
3629,5,30.78
3629,15,32.72
3630,15,107.19
3631,15,27.3
3632,1,37.26
3632,8,39.2
3633,10,125.35
3633,3,118.99
3634,9,59.54
3634,8,63.54
3635,1,189.69
3636,13,19.26
3636,15,19.18
3637,2,120.96
3638,14,131.88
3638,9,122.9
3639,2,17.54
3639,17,17.86
3640,13,78.61
3641,10,90.52
3641,12,92.08
3642,11,137.05
3643,8,82.56
3644,2,208.23
3645,18,60.74
3646,9,273.26
3647,14,161.31
3647,5,151.37
3648,3,82.34
3648,4,81.83
3649,12,98.47
3650,4,34.64
3651,6,80.6
3652,13,196.44
3653,7,79.41
3653,5,78.17
3654,16,197.72
3655,8,153.48
3656,4,100.86
3656,15,106.04
3657,1,71.93
3658,15,151.37
3658,5,148.6
3659,8,29.25
3659,5,30.76
3660,11,92.46
3661,13,88.96
3662,18,154.26
3663,17,233.58
3664,14,45.13
3665,15,86.14
3666,9,154.23
3667,12,172.69
3667,10,186.85
3668,12,197.7
3668,9,199.77
3669,10,53.75
3670,8,59.79
3671,14,88.63
3672,5,199.37
3672,17,191.78
3673,12,75.76
3674,7,29.57
3675,18,49.34
3675,15,48.01
3676,9,136.62
3676,6,138.46
3677,7,80.88
3678,10,105.71
3679,8,120.01
3679,2,119.97
3680,11,120.36
3681,14,76.87
3682,11,64.32
3683,8,142.91
3684,7,228.92
