order_id,customer_id,store_id,order_timestamp,order_status,delivery_time_mins
37577,2939,6,2025-01-02 20:42:40,cancelled,
37578,1550,6,2025-01-02 21:29:24,cancelled,
37579,393,6,2025-01-02 20:41:18,cancelled,
37580,1080,6,2025-01-02 22:51:43,cancelled,
37581,1483,6,2025-01-02 06:12:02,cancelled,
37582,1620,6,2025-01-02 16:09:14,cancelled,
37583,207,6,2025-01-02 10:16:58,cancelled,
37584,2714,6,2025-01-02 22:07:02,cancelled,
37585,2372,6,2025-01-02 14:22:29,cancelled,
37586,882,6,2025-01-02 18:01:46,cancelled,
37587,2383,6,2025-01-02 10:31:49,cancelled,
37588,1369,6,2025-01-02 07:11:03,cancelled,
37589,2727,6,2025-01-03 22:17:59,delivered,15
37590,91,6,2025-01-03 20:14:03,delivered,24
37591,41,6,2025-01-03 08:23:54,delivered,10
37592,1058,6,2025-01-03 01:29:06,delivered,21
37593,1319,6,2025-01-03 11:15:12,delivered,16
37594,2106,6,2025-01-03 12:22:30,delivered,19
37595,2233,6,2025-01-03 22:48:36,delivered,18
37596,1338,6,2025-01-03 18:52:55,delivered,15
37597,416,6,2025-01-03 06:49:28,delivered,18
37598,2958,6,2025-01-03 12:02:04,delivered,12
37599,2122,6,2025-01-03 18:46:16,delivered,16
37600,1214,6,2025-01-03 16:16:22,delivered,40
37601,2445,6,2025-01-03 16:59:29,delivered,12
37602,1742,6,2025-01-03 10:08:08,delivered,13
37603,1243,6,2025-01-03 10:16:52,delivered,17
37604,466,6,2025-01-03 18:22:21,delivered,32
37605,300,6,2025-01-03 01:43:34,delivered,25
37606,2362,6,2025-01-03 10:34:57,delivered,16
37607,1884,6,2025-01-03 05:38:10,delivered,22
37608,191,6,2025-01-03 01:37:36,delivered,21
37609,2464,6,2025-01-03 21:36:48,delivered,22
37610,896,6,2025-01-03 11:38:50,delivered,26
37611,773,6,2025-01-03 16:41:31,delivered,15
37612,674,6,2025-01-03 13:17:48,delivered,32
37613,2731,6,2025-01-03 19:23:15,delivered,10
37614,408,6,2025-01-03 19:24:49,delivered,21
37615,621,6,2025-01-03 19:22:19,delivered,17
37616,291,6,2025-01-03 17:15:49,delivered,25
37617,976,6,2025-01-03 23:39:22,delivered,13
37618,1724,6,2025-01-03 21:31:26,delivered,14
37619,1114,6,2025-01-03 20:36:33,delivered,19
37620,1193,6,2025-01-03 23:56:01,delivered,18
37621,1268,6,2025-01-03 17:38:20,delivered,13
37622,202,6,2025-01-03 11:27:25,delivered,32
37623,35,6,2025-01-03 18:53:52,delivered,24
37624,492,6,2025-01-03 16:34:46,delivered,19
37625,1846,6,2025-01-03 19:13:55,delivered,20
37626,1929,6,2025-01-03 12:45:27,delivered,45
37627,1550,6,2025-01-03 20:46:27,delivered,29
37628,937,6,2025-01-03 22:06:07,delivered,26
37629,1818,6,2025-01-03 19:51:15,delivered,11
37630,2580,6,2025-01-03 10:46:44,delivered,19
37631,799,6,2025-01-03 18:56:24,delivered,11
37632,2643,6,2025-01-03 21:31:47,delivered,17
37633,1344,6,2025-01-03 07:38:05,delivered,19
37634,2447,6,2025-01-03 18:41:52,delivered,10
37635,578,6,2025-01-03 20:01:34,delivered,18
37636,885,6,2025-01-03 20:51:38,delivered,13
37637,825,6,2025-01-03 12:09:41,delivered,10
37638,1724,6,2025-01-03 20:31:43,delivered,15
37639,2308,6,2025-01-03 09:52:19,delivered,18
37640,2137,6,2025-01-03 13:51:27,delivered,18
37641,79,6,2025-01-03 19:34:24,delivered,11
37642,539,6,2025-01-03 06:49:21,delivered,14
37643,114,6,2025-01-03 10:32:28,delivered,18
37644,1751,6,2025-01-03 19:58:32,delivered,24
37645,379,6,2025-01-03 17:03:45,delivered,19
37646,1816,6,2025-01-03 12:32:33,delivered,21
37647,2386,6,2025-01-03 00:05:42,delivered,21
37648,907,6,2025-01-03 06:19:30,delivered,16
37649,1595,6,2025-01-03 09:58:14,delivered,15
37650,846,6,2025-01-03 16:17:56,delivered,27
37651,1161,6,2025-01-03 21:26:44,delivered,27
37652,1763,6,2025-01-03 11:20:42,delivered,14
37653,1137,6,2025-01-03 22:14:42,delivered,29
37654,516,6,2025-01-03 18:25:33,delivered,29
37655,539,6,2025-01-03 09:50:12,delivered,27
37656,1696,6,2025-01-03 07:39:00,delivered,13
37657,2034,6,2025-01-03 18:21:44,delivered,11
37658,796,6,2025-01-03 15:26:12,delivered,33
37659,647,6,2025-01-03 07:23:25,delivered,22
37660,713,6,2025-01-03 23:00:21,delivered,18
37661,2992,6,2025-01-03 09:02:43,delivered,10
37662,2418,6,2025-01-03 20:19:37,delivered,22
37663,1368,6,2025-01-03 18:30:09,delivered,13
37664,2778,6,2025-01-03 10:01:59,delivered,17
37665,956,6,2025-01-03 07:45:31,delivered,11
37666,2284,6,2025-01-03 20:42:01,delivered,14
37667,2494,6,2025-01-03 20:33:00,delivered,35
37668,2303,6,2025-01-03 17:59:25,delivered,23
37669,69,6,2025-01-03 21:31:02,delivered,14
37670,2648,6,2025-01-03 16:31:43,delivered,29
37671,116,6,2025-01-03 07:20:37,delivered,17
37672,985,6,2025-01-03 13:03:28,delivered,11
37673,1170,6,2025-01-03 19:13:12,delivered,22
37674,1929,6,2025-01-03 01:17:44,delivered,17
37675,1001,6,2025-01-03 13:29:30,delivered,18
37676,1208,6,2025-01-03 20:10:33,delivered,10
37677,641,6,2025-01-03 14:52:55,delivered,22
37678,1260,6,2025-01-03 18:08:12,delivered,24
37679,2295,6,2025-01-03 07:07:53,delivered,43
37680,2330,6,2025-01-03 20:46:06,delivered,22
37681,830,6,2025-01-03 09:09:30,delivered,17
37682,2309,6,2025-01-03 23:53:11,delivered,34
37683,1982,6,2025-01-03 19:51:19,delivered,28
37684,2531,6,2025-01-03 20:17:18,delivered,14
37685,718,6,2025-01-03 00:37:23,delivered,15
37686,2245,6,2025-01-03 10:40:10,delivered,10
37687,563,6,2025-01-03 16:36:50,delivered,18
37688,1069,6,2025-01-03 19:01:15,delivered,37
37689,2945,6,2025-01-03 08:54:50,delivered,22
37690,945,6,2025-01-03 19:12:16,delivered,21
37691,718,6,2025-01-03 18:23:18,delivered,20
37692,340,6,2025-01-03 23:02:43,delivered,18
37693,2111,6,2025-01-03 13:01:45,delivered,14
37694,2402,6,2025-01-03 14:32:32,delivered,25
37695,1177,6,2025-01-03 18:53:49,delivered,16
37696,2745,6,2025-01-03 16:03:10,delivered,17
37697,469,6,2025-01-03 16:51:59,delivered,17
37698,1516,6,2025-01-03 17:47:59,delivered,21
37699,2198,6,2025-01-03 09:41:06,delivered,24
37700,1496,6,2025-01-03 11:45:17,delivered,13
37701,952,6,2025-01-03 20:20:31,delivered,20
37702,2564,6,2025-01-03 18:07:02,delivered,35
37703,1526,6,2025-01-03 00:18:03,delivered,12
37704,7,6,2025-01-03 21:55:33,delivered,20
37705,926,6,2025-01-03 13:03:06,delivered,12
37706,1245,6,2025-01-03 07:13:51,delivered,22
37707,1236,6,2025-01-03 19:56:02,delivered,26
37708,228,6,2025-01-03 10:16:00,delivered,17
37709,2383,6,2025-01-03 19:57:50,delivered,24
37710,2990,6,2025-01-03 06:49:27,delivered,28
37711,2695,6,2025-01-03 21:37:11,delivered,26
37712,986,6,2025-01-03 21:39:39,delivered,19
37713,556,6,2025-01-03 20:09:07,delivered,20
37714,621,6,2025-01-03 21:14:06,delivered,17
37715,398,6,2025-01-03 12:19:57,delivered,13
37716,307,6,2025-01-03 22:37:56,delivered,19
37717,1108,6,2025-01-03 18:53:12,delivered,13
37718,12,6,2025-01-03 18:40:45,delivered,32
37719,2198,6,2025-01-03 07:36:21,delivered,10
37720,2292,6,2025-01-03 10:52:08,delivered,24
37721,23,6,2025-01-03 18:04:03,delivered,14
37722,2994,6,2025-01-03 08:31:53,delivered,25
37723,2967,6,2025-01-03 19:28:46,delivered,12
37724,2701,6,2025-01-03 18:48:59,delivered,18
37725,1829,6,2025-01-03 10:45:31,delivered,15
37726,79,6,2025-01-03 12:28:45,delivered,14
37727,250,6,2025-01-03 09:10:15,delivered,25
37728,26,6,2025-01-03 20:31:48,delivered,27
37729,2580,6,2025-01-03 20:23:10,delivered,25
37730,1280,6,2025-01-03 09:28:21,delivered,22
37731,1134,6,2025-01-03 19:46:32,delivered,10
37732,2333,6,2025-01-03 08:06:30,delivered,16
37733,2617,6,2025-01-03 20:01:11,delivered,19
37734,2962,6,2025-01-03 22:08:54,delivered,18
37735,2780,6,2025-01-03 19:03:01,delivered,22
37736,859,6,2025-01-03 18:46:02,delivered,22
37737,2485,6,2025-01-03 14:13:41,delivered,21
37738,2809,6,2025-01-03 14:03:19,delivered,18
37739,23,6,2025-01-03 13:15:55,delivered,19
37740,2280,6,2025-01-03 09:54:06,delivered,11
37741,789,6,2025-01-03 10:35:25,delivered,17
37742,2933,6,2025-01-03 15:51:57,delivered,13
37743,916,6,2025-01-03 18:26:52,delivered,13
37744,2479,6,2025-01-03 09:56:49,delivered,13
37745,2999,6,2025-01-03 09:51:58,delivered,14
37746,2622,6,2025-01-03 20:30:22,delivered,14
37747,641,6,2025-01-03 17:53:01,delivered,21
37748,274,6,2025-01-03 17:38:19,delivered,20
37749,300,6,2025-01-03 09:27:57,delivered,24
37750,2351,6,2025-01-03 16:05:30,delivered,13
37751,1811,6,2025-01-03 19:53:52,delivered,19
37752,1475,6,2025-01-03 20:11:44,delivered,14
37753,2473,6,2025-01-03 19:02:49,delivered,19
37754,275,6,2025-01-03 09:12:18,delivered,13
37755,351,6,2025-01-03 18:49:40,delivered,10
37756,2893,6,2025-01-03 14:50:59,delivered,22
37757,2130,6,2025-01-03 09:05:40,delivered,12
37758,526,6,2025-01-03 07:41:33,delivered,17
37759,306,6,2025-01-03 07:24:10,delivered,19
37760,2776,6,2025-01-03 20:47:13,delivered,21
37761,667,6,2025-01-03 08:01:20,delivered,10
37762,1167,6,2025-01-03 19:18:19,delivered,23
37763,2652,6,2025-01-03 09:42:13,delivered,26
37764,574,6,2025-01-03 15:26:51,delivered,19
37765,402,6,2025-01-03 17:38:54,delivered,22
37766,964,6,2025-01-03 20:05:53,delivered,19
37767,2146,6,2025-01-03 20:19:19,delivered,19
37768,1085,6,2025-01-03 18:10:22,delivered,15
37769,2351,6,2025-01-03 19:40:25,delivered,19
37770,1237,6,2025-01-03 10:56:16,delivered,17
37771,2752,6,2025-01-03 21:59:31,delivered,21
37772,2015,6,2025-01-03 16:25:41,delivered,20
37773,1856,6,2025-01-03 17:18:20,delivered,20
37774,1642,6,2025-01-03 20:29:00,delivered,21
37775,782,6,2025-01-03 22:38:44,delivered,16
37776,2525,6,2025-01-03 09:21:17,delivered,23
37777,1832,6,2025-01-03 00:19:49,delivered,10
37778,717,6,2025-01-03 11:25:56,delivered,15
37779,150,6,2025-01-03 18:32:30,delivered,11
37780,2222,6,2025-01-03 20:07:40,delivered,12
37781,2289,6,2025-01-03 11:05:35,delivered,26
37782,1017,6,2025-01-03 09:43:48,delivered,13
37783,2932,6,2025-01-03 22:08:55,delivered,11
37784,240,6,2025-01-03 19:47:59,delivered,12
37785,174,6,2025-01-03 20:39:44,delivered,16
37786,781,6,2025-01-03 17:12:31,delivered,16
37787,816,6,2025-01-03 11:42:01,delivered,10
37788,2066,6,2025-01-03 20:21:33,delivered,18
37789,1226,6,2025-01-03 18:59:12,delivered,25
37790,2629,6,2025-01-03 16:43:22,delivered,13
37791,2010,6,2025-01-03 09:08:14,delivered,25
37792,1763,6,2025-01-03 12:38:59,delivered,27
37793,2701,6,2025-01-03 18:25:33,delivered,16
37794,2086,6,2025-01-03 18:26:34,delivered,27
37795,545,6,2025-01-03 08:42:31,delivered,15
37796,422,6,2025-01-03 01:49:12,delivered,12
37797,2728,6,2025-01-03 10:00:49,delivered,34
37798,385,6,2025-01-03 11:28:01,delivered,31
37799,86,6,2025-01-03 13:59:11,delivered,12
37800,1568,6,2025-01-03 16:33:38,delivered,10
37801,857,6,2025-01-03 12:52:58,delivered,10
37802,1781,6,2025-01-03 17:32:39,delivered,25
37803,2288,6,2025-01-03 17:35:25,cancelled,
37804,799,6,2025-01-03 18:46:23,cancelled,
37805,1924,6,2025-01-03 15:25:59,cancelled,
37806,1898,6,2025-01-03 19:35:41,cancelled,
37807,1481,6,2025-01-03 07:37:33,cancelled,
37808,1142,6,2025-01-03 20:01:19,cancelled,
37809,630,6,2025-01-03 18:12:08,cancelled,
37810,1365,6,2025-01-03 10:06:43,cancelled,
37811,2089,6,2025-01-03 07:28:39,cancelled,
37812,2784,6,2025-01-03 06:07:06,cancelled,
37813,1411,6,2025-01-03 17:23:37,cancelled,
37814,2129,6,2025-01-03 16:24:31,cancelled,
37815,1996,6,2025-01-03 22:32:29,cancelled,
37816,166,6,2025-01-03 07:02:24,cancelled,
37817,880,6,2025-01-03 17:14:53,cancelled,
37818,1040,6,2025-01-03 09:51:08,cancelled,
37819,2962,6,2025-01-03 19:09:51,cancelled,
37820,2937,6,2025-01-03 08:31:30,cancelled,
37821,573,6,2025-01-03 23:05:19,cancelled,
37822,1171,6,2025-01-03 20:59:39,cancelled,
37823,1732,6,2025-01-03 15:24:20,cancelled,
37824,1202,6,2025-01-03 10:24:05,cancelled,
37825,2445,6,2025-01-03 11:23:30,cancelled,
37826,2391,6,2025-01-03 21:20:22,cancelled,
37827,1465,6,2025-01-03 15:58:05,cancelled,
37828,1319,6,2025-01-03 05:05:15,cancelled,
37829,369,6,2025-01-03 18:32:54,cancelled,
37830,621,6,2025-01-03 20:32:11,cancelled,
37831,2845,6,2025-01-03 14:58:23,cancelled,
37832,2211,6,2025-01-03 06:22:50,cancelled,
37833,2330,6,2025-01-03 07:47:30,cancelled,
37834,1489,6,2025-01-03 17:35:35,cancelled,
37835,2418,6,2025-01-03 18:10:45,cancelled,
37836,2135,6,2025-01-03 18:50:44,cancelled,
37837,2114,6,2025-01-03 14:45:29,cancelled,
37838,1476,6,2025-01-03 14:03:47,cancelled,
37839,140,6,2025-01-03 17:20:41,cancelled,
37840,2614,6,2025-01-03 12:19:34,cancelled,
37841,900,6,2025-01-03 10:07:27,cancelled,
37842,956,6,2025-01-03 16:46:47,cancelled,
37843,2418,6,2025-01-03 08:00:43,cancelled,
37844,228,6,2025-01-03 14:52:47,cancelled,
37845,2338,6,2025-01-03 19:19:46,cancelled,
37846,831,6,2025-01-03 07:25:10,cancelled,
37847,657,6,2025-01-03 10:49:08,cancelled,
37848,1526,6,2025-01-03 16:48:04,cancelled,
37849,1489,6,2025-01-03 07:41:54,cancelled,
37850,1526,6,2025-01-03 06:15:30,cancelled,
37851,2833,6,2025-01-03 08:56:42,cancelled,
37852,1445,6,2025-01-04 14:19:33,delivered,14
37853,2197,6,2025-01-04 21:01:18,delivered,13
37854,351,6,2025-01-04 04:38:37,delivered,26
37855,1625,6,2025-01-04 21:40:56,delivered,21
37856,2009,6,2025-01-04 14:18:34,delivered,10
37857,686,6,2025-01-04 10:29:30,delivered,20
37858,2568,6,2025-01-04 22:29:14,delivered,19
37859,1267,6,2025-01-04 20:29:10,delivered,31
37860,1516,6,2025-01-04 21:17:26,delivered,34
37861,2962,6,2025-01-04 08:06:46,delivered,32
37862,2571,6,2025-01-04 11:43:36,delivered,11
37863,114,6,2025-01-04 21:24:13,delivered,12
37864,2699,6,2025-01-04 17:16:59,delivered,14
37865,2975,6,2025-01-04 16:47:08,delivered,10
37866,2292,6,2025-01-04 15:55:21,delivered,12
37867,2229,6,2025-01-04 13:23:20,delivered,14
37868,2032,6,2025-01-04 10:26:32,delivered,19
37869,1935,6,2025-01-04 13:44:53,delivered,11
37870,2982,6,2025-01-04 19:17:06,delivered,20
37871,17,6,2025-01-04 21:58:14,delivered,12
37872,1278,6,2025-01-04 11:43:19,delivered,16
37873,2043,6,2025-01-04 09:46:54,delivered,41
37874,917,6,2025-01-04 09:00:47,delivered,15
37875,164,6,2025-01-04 20:48:22,delivered,10
37876,2059,6,2025-01-04 02:33:51,delivered,29
37877,905,6,2025-01-04 17:49:05,delivered,24
37878,2601,6,2025-01-04 18:29:15,delivered,36
37879,42,6,2025-01-04 11:58:21,delivered,30
37880,1935,6,2025-01-04 01:23:00,delivered,22
37881,2343,6,2025-01-04 10:05:56,delivered,12
37882,282,6,2025-01-04 08:26:30,delivered,21
37883,367,6,2025-01-04 00:04:28,delivered,15
37884,1878,6,2025-01-04 15:03:01,delivered,17
37885,2836,6,2025-01-04 19:26:12,delivered,17
37886,1849,6,2025-01-04 09:02:03,delivered,33
37887,885,6,2025-01-04 15:14:30,delivered,36
37888,1871,6,2025-01-04 09:40:58,delivered,19
37889,854,6,2025-01-04 11:24:29,delivered,30
37890,1273,6,2025-01-04 09:12:56,delivered,13
37891,1256,6,2025-01-04 10:26:30,delivered,28
37892,2171,6,2025-01-04 23:46:47,delivered,16
37893,1357,6,2025-01-04 18:39:03,delivered,11
37894,2707,6,2025-01-04 07:00:23,delivered,32
37895,960,6,2025-01-04 22:18:52,delivered,14
37896,972,6,2025-01-04 08:47:18,delivered,17
37897,66,6,2025-01-04 11:36:34,delivered,27
37898,2893,6,2025-01-04 20:53:27,delivered,29
37899,588,6,2025-01-04 09:57:45,delivered,14
37900,2303,6,2025-01-04 18:16:19,delivered,25
37901,552,6,2025-01-04 11:24:42,delivered,15
37902,614,6,2025-01-04 07:39:22,delivered,15
37903,67,6,2025-01-04 09:16:07,delivered,15
37904,2295,6,2025-01-04 13:33:32,delivered,16
37905,1909,6,2025-01-04 20:26:58,delivered,21
37906,2146,6,2025-01-04 07:32:52,delivered,31
37907,1030,6,2025-01-04 06:27:09,delivered,15
37908,828,6,2025-01-04 01:28:20,delivered,20
37909,1312,6,2025-01-04 18:09:12,delivered,18
37910,921,6,2025-01-04 14:44:50,delivered,30
37911,2261,6,2025-01-04 11:30:22,delivered,29
37912,2077,6,2025-01-04 18:45:23,delivered,21
37913,922,6,2025-01-04 09:58:05,delivered,23
37914,492,6,2025-01-04 11:31:12,delivered,10
37915,594,6,2025-01-04 18:21:38,delivered,23
37916,2780,6,2025-01-04 10:58:53,delivered,20
37917,2793,6,2025-01-04 07:58:58,delivered,32
37918,1425,6,2025-01-04 12:22:26,delivered,23
37919,1542,6,2025-01-04 18:52:09,delivered,14
37920,2707,6,2025-01-04 20:48:19,delivered,26
37921,1434,6,2025-01-04 21:56:49,delivered,15
37922,1024,6,2025-01-04 10:56:31,delivered,22
37923,2630,6,2025-01-04 20:38:08,delivered,11
37924,668,6,2025-01-04 06:15:54,delivered,18
37925,585,6,2025-01-04 17:20:05,delivered,25
37926,2782,6,2025-01-04 08:35:55,delivered,15
37927,445,6,2025-01-04 18:03:57,delivered,14
37928,351,6,2025-01-04 20:10:04,delivered,27
37929,2817,6,2025-01-04 18:28:34,delivered,29
37930,1675,6,2025-01-04 19:11:52,delivered,10
37931,1429,6,2025-01-04 19:44:48,delivered,22
37932,469,6,2025-01-04 07:08:52,delivered,21
37933,326,6,2025-01-04 21:27:19,delivered,15
37934,1620,6,2025-01-04 19:40:00,delivered,12
37935,648,6,2025-01-04 19:48:54,delivered,14
37936,338,6,2025-01-04 20:18:35,delivered,11
37937,163,6,2025-01-04 06:44:14,delivered,16
37938,307,6,2025-01-04 12:35:15,delivered,17
37939,56,6,2025-01-04 10:11:21,delivered,10
37940,1695,6,2025-01-04 18:25:22,delivered,13
37941,516,6,2025-01-04 20:49:11,delivered,11
37942,355,6,2025-01-04 22:14:17,delivered,12
37943,1426,6,2025-01-04 17:47:11,delivered,11
37944,1561,6,2025-01-04 18:35:21,delivered,17
37945,2651,6,2025-01-04 20:07:17,delivered,20
37946,691,6,2025-01-04 20:11:46,delivered,14
37947,1314,6,2025-01-04 03:05:53,delivered,21
37948,2881,6,2025-01-04 21:15:33,delivered,17
37949,2146,6,2025-01-04 00:05:58,delivered,25
37950,2307,6,2025-01-04 20:15:25,delivered,27
37951,1053,6,2025-01-04 10:22:05,delivered,26
37952,1505,6,2025-01-04 20:44:36,delivered,21
37953,2089,6,2025-01-04 07:11:41,delivered,15
37954,648,6,2025-01-04 07:08:23,delivered,19
37955,1365,6,2025-01-04 06:52:55,delivered,15
37956,2504,6,2025-01-04 10:47:10,delivered,18
37957,2629,6,2025-01-04 19:38:12,delivered,16
37958,1598,6,2025-01-04 08:44:05,delivered,22
37959,2962,6,2025-01-04 07:57:05,delivered,19
37960,2821,6,2025-01-04 20:19:04,delivered,12
37961,2732,6,2025-01-04 14:03:47,delivered,31
37962,2141,6,2025-01-04 10:44:48,delivered,14
37963,799,6,2025-01-04 10:39:19,delivered,16
37964,2695,6,2025-01-04 22:26:23,delivered,24
37965,903,6,2025-01-04 06:44:35,delivered,21
37966,2051,6,2025-01-04 12:26:18,delivered,21
37967,88,6,2025-01-04 11:56:40,delivered,24
37968,2585,6,2025-01-04 21:00:40,delivered,22
37969,545,6,2025-01-04 14:29:28,delivered,17
37970,15,6,2025-01-04 02:13:59,delivered,22
37971,1150,6,2025-01-04 16:04:17,delivered,24
37972,1027,6,2025-01-04 17:37:59,delivered,25
37973,1670,6,2025-01-04 22:18:29,delivered,12
37974,1741,6,2025-01-04 20:20:38,delivered,16
37975,279,6,2025-01-04 19:19:18,delivered,18
37976,756,6,2025-01-04 17:46:47,delivered,24
37977,2581,6,2025-01-04 17:30:56,delivered,38
37978,2418,6,2025-01-04 12:47:14,delivered,25
37979,2351,6,2025-01-04 19:15:53,delivered,18
37980,2004,6,2025-01-04 19:43:21,delivered,26
37981,854,6,2025-01-04 11:26:09,delivered,12
37982,739,6,2025-01-04 19:14:04,delivered,16
37983,2981,6,2025-01-04 14:08:06,delivered,26
37984,2686,6,2025-01-04 16:17:47,delivered,16
37985,1733,6,2025-01-04 18:50:31,delivered,20
37986,1400,6,2025-01-04 08:30:29,delivered,25
37987,977,6,2025-01-04 19:41:24,delivered,11
37988,193,6,2025-01-04 08:48:25,delivered,29
37989,637,6,2025-01-04 10:39:51,delivered,16
37990,49,6,2025-01-04 17:23:53,delivered,39
37991,248,6,2025-01-04 12:36:57,delivered,21
37992,242,6,2025-01-04 10:56:08,delivered,32
37993,2358,6,2025-01-04 22:00:20,delivered,21
37994,1111,6,2025-01-04 02:39:54,delivered,26
37995,404,6,2025-01-04 06:04:01,delivered,16
37996,2834,6,2025-01-04 19:31:19,delivered,26
37997,2299,6,2025-01-04 19:49:25,delivered,13
37998,749,6,2025-01-04 15:16:34,delivered,16
37999,2912,6,2025-01-04 16:57:50,delivered,23
38000,1000,6,2025-01-04 12:41:48,delivered,16
38001,2261,6,2025-01-04 15:45:55,delivered,10
38002,1340,6,2025-01-04 08:11:10,delivered,10
38003,250,6,2025-01-04 19:49:37,delivered,21
38004,2041,6,2025-01-04 09:30:39,delivered,19
38005,2263,6,2025-01-04 10:44:10,delivered,31
38006,340,6,2025-01-04 18:58:07,delivered,15
38007,1320,6,2025-01-04 09:24:24,delivered,14
38008,42,6,2025-01-04 07:14:23,delivered,10
38009,301,6,2025-01-04 22:06:00,delivered,15
38010,1172,6,2025-01-04 11:36:46,delivered,17
38011,2638,6,2025-01-04 07:38:22,delivered,22
38012,337,6,2025-01-04 11:28:14,delivered,18
38013,2531,6,2025-01-04 18:25:27,delivered,28
38014,79,6,2025-01-04 17:28:53,delivered,12
38015,1478,6,2025-01-04 09:11:28,delivered,18
38016,49,6,2025-01-04 22:24:01,delivered,15
38017,1017,6,2025-01-04 09:50:08,delivered,22
38018,2247,6,2025-01-04 19:23:24,delivered,14
38019,26,6,2025-01-04 13:26:53,delivered,28
38020,917,6,2025-01-04 07:25:53,delivered,37
38021,2402,6,2025-01-04 20:36:29,delivered,12
38022,1047,6,2025-01-04 22:34:14,delivered,17
38023,1380,6,2025-01-04 17:55:21,delivered,11
38024,1950,6,2025-01-04 23:57:23,delivered,18
38025,2298,6,2025-01-04 08:35:52,delivered,11
38026,1606,6,2025-01-04 21:52:07,delivered,23
38027,2585,6,2025-01-04 18:49:57,delivered,23
38028,485,6,2025-01-04 17:00:56,delivered,10
38029,1421,6,2025-01-04 10:53:20,delivered,23
38030,2418,6,2025-01-04 17:25:41,delivered,19
38031,2020,6,2025-01-04 12:25:27,delivered,23
38032,1389,6,2025-01-04 21:57:41,delivered,24
38033,964,6,2025-01-04 14:16:58,delivered,25
38034,2197,6,2025-01-04 20:38:29,delivered,22
38035,2808,6,2025-01-04 22:15:03,delivered,14
38036,597,6,2025-01-04 20:43:56,delivered,25
38037,398,6,2025-01-04 13:18:20,delivered,28
38038,762,6,2025-01-04 18:57:14,delivered,17
38039,1929,6,2025-01-04 17:09:49,delivered,12
38040,1375,6,2025-01-04 11:27:18,delivered,16
38041,1421,6,2025-01-04 19:11:18,delivered,16
38042,2700,6,2025-01-04 13:49:16,delivered,17
38043,863,6,2025-01-04 11:13:07,delivered,18
38044,1268,6,2025-01-04 13:03:55,delivered,13
38045,1357,6,2025-01-04 06:06:07,delivered,20
38046,383,6,2025-01-04 23:03:50,delivered,17
38047,441,6,2025-01-04 21:56:06,delivered,20
38048,2976,6,2025-01-04 20:17:17,delivered,45
38049,747,6,2025-01-04 09:46:44,delivered,27
38050,930,6,2025-01-04 04:55:23,delivered,18
38051,146,6,2025-01-04 22:51:02,delivered,22
38052,790,6,2025-01-04 09:49:13,delivered,19
38053,2543,6,2025-01-04 19:33:16,delivered,22
38054,337,6,2025-01-04 09:14:01,delivered,16
38055,1476,6,2025-01-04 10:57:54,delivered,19
38056,1269,6,2025-01-04 22:35:16,delivered,13
38057,1344,6,2025-01-04 13:26:56,delivered,14
38058,2980,6,2025-01-04 15:36:19,delivered,23
38059,2749,6,2025-01-04 08:32:08,delivered,21
38060,17,6,2025-01-04 07:42:59,delivered,17
38061,722,6,2025-01-04 18:38:03,delivered,25
38062,2370,6,2025-01-04 12:12:20,delivered,23
38063,1368,6,2025-01-04 17:20:23,delivered,18
38064,1587,6,2025-01-04 19:53:40,delivered,14
38065,1602,6,2025-01-04 10:17:46,delivered,30
38066,393,6,2025-01-04 14:24:51,delivered,22
38067,2520,6,2025-01-04 18:57:22,delivered,27
38068,1003,6,2025-01-04 13:09:39,delivered,21
38069,2543,6,2025-01-04 07:44:56,delivered,19
38070,835,6,2025-01-04 16:34:09,delivered,19
38071,1924,6,2025-01-04 16:18:25,delivered,19
38072,1939,6,2025-01-04 08:02:24,delivered,19
38073,1022,6,2025-01-04 17:47:30,delivered,14
38074,7,6,2025-01-04 21:06:46,delivered,15
38075,1557,6,2025-01-04 17:16:03,delivered,23
38076,385,6,2025-01-04 19:11:05,delivered,22
38077,1010,6,2025-01-04 20:42:13,delivered,22
38078,1394,6,2025-01-04 20:07:22,delivered,21
38079,2892,6,2025-01-04 19:09:04,delivered,22
38080,2593,6,2025-01-04 22:29:26,delivered,21
38081,1478,6,2025-01-04 09:28:17,delivered,35
38082,2295,6,2025-01-04 14:31:56,delivered,11
38083,1305,6,2025-01-04 18:55:37,delivered,25
38084,2266,6,2025-01-04 19:38:21,delivered,17
38085,576,6,2025-01-04 23:58:43,delivered,14
38086,91,6,2025-01-04 13:01:16,delivered,27
38087,415,6,2025-01-04 21:36:47,delivered,26
38088,2141,6,2025-01-04 18:46:14,delivered,13
38089,818,6,2025-01-04 17:27:43,delivered,18
38090,176,6,2025-01-04 11:30:58,delivered,10
38091,320,6,2025-01-04 09:58:42,delivered,20
38092,2439,6,2025-01-04 01:31:39,delivered,21
38093,558,6,2025-01-04 21:32:33,delivered,19
38094,1224,6,2025-01-04 17:18:45,delivered,11
38095,1724,6,2025-01-04 17:07:25,delivered,12
38096,2007,6,2025-01-04 10:26:35,delivered,23
38097,1229,6,2025-01-04 10:19:41,delivered,10
38098,1193,6,2025-01-04 19:00:18,delivered,27
38099,1999,6,2025-01-04 21:35:27,delivered,16
38100,614,6,2025-01-04 11:52:50,delivered,16
